ptop1,ptop2,id
.0040000002,.0040000002,37
.052000001,.052000001,37
.123,.123,37
.153,.153,37
.123,.123,37
.68000001,.68000001,37
.69300002,.69300002,37
.052000001,.052000001,37
.815,.815,37
.039999999,.039999999,37
0,0,38
0,0,38
0,0,38
.169,.169,39
.31299999,.31299999,39
0,0,39
0,0,39
.266,.266,39
.236,.236,39
.029999999,.029999999,39
.052999999,.052999999,39
0,0,39
.73500001,.73500001,39
.96600002,.96600002,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
.001,.001,39
0,0,39
0,0,39
0,0,39
0,0,39
.61000001,.61000001,39
.046,.046,39
.493,.493,39
0,0,39
0,0,39
.40000001,.40000001,39
0,0,39
0,0,39
.88599998,.88599998,39
0,0,39
0,0,39
0,0,39
.82700002,.82700002,39
.31299999,.31299999,39
.95300001,.95300001,39
.0020000001,.0020000001,39
.73699999,.73699999,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
.043000001,.043000001,40
0,0,40
0,0,40
.088,.088,40
.032000002,.032000002,40
0,0,40
.088,.088,40
0,0,40
.032000002,.032000002,40
0,0,40
0,0,40
.097999997,.097999997,40
.097999997,.097999997,40
.032000002,.032000002,40
.043000001,.043000001,40
.097999997,.097999997,40
0,0,40
.043000001,.043000001,40
0,0,40
.088,.088,40
0,0,40
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.60900003,.60900003,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.60900003,.60900003,41
.60900003,.60900003,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.60900003,.60900003,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.60900003,.60900003,41
.00099999993,.00099999993,41
.60900003,.60900003,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.00099999993,.00099999993,41
.0099999998,.0099999998,42
.778,.778,42
.72899997,.72899997,42
.778,.778,42
.0040000002,.0040000002,42
.454,.454,42
.027000001,.027000001,42
.0040000002,.0040000002,42
.72899997,.72899997,42
.027000001,.027000001,42
.0099999998,.0099999998,42
.454,.454,42
.001,.001,43
0,0,43
.003,.003,43
.001,.001,43
0,0,43
.003,.003,43
.026000001,.026000001,44
.026000001,.026000001,44
.015,.015,45
.015,.015,45
.048,.048,45
.23999999,.23999999,45
.23999999,.23999999,45
.048,.048,45
.039999999,.039999999,45
.039999999,.039999999,45
.039999999,.039999999,45
.23999999,.23999999,45
.23999999,.23999999,45
.015,.015,45
.048,.048,45
.039999999,.039999999,45
.048,.048,45
.015,.015,45
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
.018999999,.018999999,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
.018999999,.018999999,46
0,0,46
0,0,46
.018999999,.018999999,46
0,0,46
.87099999,.87099999,47
0,0,47
.37200001,.37200001,47
0,0,47
0,0,47
0,0,47
0,0,47
.70200002,.70200002,47
.37200001,.37200001,47
.76700002,.76700002,47
0,0,47
0,0,47
0,0,47
0,0,47
0,0,47
0,0,47
0,0,47
0,0,47
0,0,47
.76700002,.76700002,47
.847,.847,47
0,0,47
.37200001,.37200001,47
.92500001,.92500001,47
.227,.227,47
0,0,47
.70200002,.70200002,47
.37200001,.37200001,47
.227,.227,47
0,0,47
0,0,47
.847,.847,47
.87099999,.87099999,47
0,0,47
0,0,47
0,0,47
.37200001,.37200001,47
0,0,47
.30700001,.30700001,47
.0040000002,.0040000002,48
.244,.244,48
.003,.003,48
.012,.012,48
.0040000002,.0040000002,48
.46000001,.46000001,48
.003,.003,48
.148,.148,48
.016000001,.016000001,48
.46000001,.46000001,48
.244,.244,48
.148,.148,48
.044,.044,48
.012,.012,48
.044,.044,48
.016000001,.016000001,48
.017000001,.017000001,49
.032000002,.032000002,49
.048,.048,49
.079000004,.079000004,49
.082000002,.082000002,50
.0049999999,.0049999999,50
0,0,50
.0049999999,.0049999999,50
.059999999,.059999999,50
.117,.117,50
0,0,50
.0020000001,.0020000001,50
.014,.014,50
.059999999,.059999999,50
.0049999999,.0049999999,50
.012,.012,50
.012,.012,50
0,0,50
0,0,50
.059999999,.059999999,50
0,0,50
.012,.012,50
0,0,50
.014,.014,50
0,0,50
.014,.014,50
0,0,50
.0049999999,.0049999999,50
.014,.014,50
.014,.014,50
0,0,50
.117,.117,50
.014,.014,50
.012,.012,50
0,0,50
.024,.024,50
.117,.117,50
.0049999999,.0049999999,50
.014,.014,50
.012,.012,50
.082000002,.082000002,50
.014,.014,50
.012,.012,50
.0049999999,.0049999999,50
0,0,50
.014,.014,50
.059999999,.059999999,50
0,0,50
0,0,50
.012,.012,50
.0049999999,.0049999999,50
.059999999,.059999999,50
.012,.012,50
0,0,50
.082000002,.082000002,50
0,0,50
.014,.014,50
.012,.012,50
.082000002,.082000002,50
.014,.014,50
0,0,50
.0049999999,.0049999999,50
0,0,50
.012,.012,50
.018999999,.018999999,50
.014,.014,50
.014,.014,50
.0049999999,.0049999999,50
.117,.117,50
.059999999,.059999999,50
.0049999999,.0049999999,50
.012,.012,50
.003,.003,50
0,0,50
.117,.117,50
.0049999999,.0049999999,50
.012,.012,50
.014,.014,50
0,0,50
0,0,50
.0049999999,.0049999999,50
0,0,50
.0049999999,.0049999999,50
.0049999999,.0049999999,50
0,0,50
0,0,50
.012,.012,50
.0049999999,.0049999999,50
.0020000001,.0020000001,50
.0049999999,.0049999999,50
.082000002,.082000002,50
.003,.003,50
.082000002,.082000002,50
.082000002,.082000002,50
.012,.012,50
.059999999,.059999999,50
.117,.117,50
.012,.012,50
0,0,50
0,0,50
0,0,50
0,0,50
.117,.117,50
0,0,51
.23800001,.23800001,51
0,0,51
.34400001,.34400001,51
0,0,51
.012,.012,51
.54500002,.54500002,51
.001,.001,51
0,0,51
.30599999,.30599999,51
0,0,51
.64200002,.64200002,51
.075999998,.075999998,51
.25999999,.25999999,51
.015,.015,51
.054000001,.054000001,51
.021,.021,51
.015,.015,51
.014,.014,51
.153,.153,51
0,0,51
.064999998,.064999998,51
.0060000001,.0060000001,51
.017999999,.017999999,51
.02,.02,51
.056000002,.056000002,51
.012,.012,51
0,0,51
0,0,51
.025,.025,51
.012,.012,51
0,0,51
0,0,51
0,0,51
.47299999,.47299999,51
.012,.012,51
.096000001,.096000001,51
.012,.012,51
0,0,51
.13600001,.13600001,51
.041000001,.041000001,51
.001,.001,51
.018999999,.018999999,51
.012,.012,51
.018999999,.018999999,51
.018999999,.018999999,51
.088,.088,51
.056000002,.056000002,52
.0089999996,.0089999996,53
.023,.023,53
.023,.023,53
.023,.023,53
.023,.023,53
.032000002,.032000002,53
.013,.013,53
.0089999996,.0089999996,53
.041000001,.041000001,53
.023,.023,53
.023,.023,53
.041000001,.041000001,53
.023,.023,53
.023,.023,53
.013,.013,53
.032000002,.032000002,53
.96100003,.96100003,54
.17399999,.17399999,54
.63599998,.63599998,54
0,0,54
0,0,54
.37200001,.37200001,54
.59600002,.59600002,54
.001,.001,54
0,0,54
.078000002,.078000002,54
.17399999,.17399999,54
.759,.759,54
.898,.898,54
.0020000001,.0020000001,54
.078000002,.078000002,54
.70200002,.70200002,54
.889,.889,54
.48500001,.48500001,54
.898,.898,54
.0020000001,.0020000001,54
.052000001,.052000001,54
.43000001,.43000001,54
0,0,54
.759,.759,54
0,0,54
.017999999,.017999999,54
.123,.123,54
.43000001,.43000001,54
0,0,54
0,0,54
.67400002,.67400002,54
.37200001,.37200001,54
0,0,54
0,0,54
.759,.759,54
.048999999,.048999999,54
0,0,54
.43000001,.43000001,54
.52100003,.52100003,54
.17399999,.17399999,54
.42300001,.42300001,54
0,0,54
.898,.898,54
.37200001,.37200001,54
.086999997,.086999997,54
.42500001,.42500001,54
.0089999996,.0089999996,54
.58700001,.58700001,54
0,0,54
.090999998,.090999998,54
.001,.001,54
.0089999996,.0089999996,54
.078000002,.078000002,54
.003,.003,54
.146,.146,55
.011,.011,55
.53299999,.53299999,55
0,0,55
0,0,55
0,0,55
0,0,55
.161,.161,55
.95899999,.95899999,55
0,0,55
0,0,55
.94400001,.94400001,55
.47799999,.47799999,55
.022,.022,55
.146,.146,55
0,0,55
0,0,55
.47799999,.47799999,55
.035,.035,55
.59600002,.59600002,55
0,0,55
0,0,55
.14,.14,55
0,0,55
.99000001,.99000001,55
.011,.011,55
.81900001,.81900001,55
0,0,55
.003,.003,55
.045000002,.045000002,55
.222,.222,55
0,0,55
.59600002,.59600002,55
.38999999,.38999999,55
0,0,55
0,0,55
.001,.001,55
0,0,55
.764,.764,55
.74199998,.74199998,55
0,0,55
0,0,55
0,0,55
0,0,55
.28799999,.28799999,55
.29800001,.29800001,55
0,0,55
.028999999,.028999999,55
.072999999,.072999999,55
.045000002,.045000002,55
.41100001,.41100001,55
0,0,55
0,0,55
.102,.102,55
0,0,55
0,0,55
0,0,55
.41100001,.41100001,55
0,0,55
.125,.125,55
.093000002,.093000002,55
0,0,55
.80500001,.80500001,55
.19400001,.19400001,55
.222,.222,55
.022,.022,55
0,0,55
.95899999,.95899999,55
0,0,55
.29800001,.29800001,55
.13699999,.13699999,55
.74699998,.74699998,55
.19400001,.19400001,55
.74699998,.74699998,55
.94400001,.94400001,55
.28799999,.28799999,55
.012,.012,55
.001,.001,55
0,0,55
0,0,55
.36500001,.36500001,55
0,0,55
.542,.542,55
.19400001,.19400001,55
.764,.764,55
.46799999,.46799999,55
.99000001,.99000001,55
.81900001,.81900001,55
0,0,55
.161,.161,55
.027000001,.027000001,55
0,0,55
0,0,55
.125,.125,55
0,0,55
.57499999,.57499999,55
.36500001,.36500001,55
.373,.373,55
.079000004,.079000004,55
.104,.104,55
.067000002,.067000002,55
0,0,55
0,0,55
.025,.025,55
0,0,55
0,0,55
0,0,55
.222,.222,55
.89499998,.89499998,55
0,0,55
.067000002,.067000002,55
.014,.014,55
.001,.001,55
0,0,55
.336,.336,55
.001,.001,55
.107,.107,55
0,0,55
.012,.012,55
0,0,55
.80500001,.80500001,55
.14,.14,55
0,0,55
.072999999,.072999999,55
.73500001,.73500001,55
0,0,55
0,0,55
.027000001,.027000001,55
0,0,55
0,0,55
.85500002,.85500002,55
.222,.222,55
0,0,55
0,0,55
0,0,55
0,0,55
0,0,55
.89499998,.89499998,55
.336,.336,55
.061999999,.061999999,55
.107,.107,55
.093000002,.093000002,55
0,0,55
.061999999,.061999999,55
.014,.014,55
.74199998,.74199998,55
0,0,55
.46799999,.46799999,55
0,0,55
0,0,55
0,0,55
0,0,55
.373,.373,55
.62199998,.62199998,55
.57499999,.57499999,55
0,0,55
.38999999,.38999999,55
0,0,55
.77700001,.77700001,55
.102,.102,55
0,0,55
.19400001,.19400001,55
.542,.542,55
0,0,55
.85500002,.85500002,55
0,0,55
.035,.035,55
.079000004,.079000004,55
.104,.104,55
.063000001,.063000001,56
.133,.133,56
.037999999,.037999999,56
.133,.133,56
.133,.133,56
.19400001,.19400001,56
.001,.001,56
.15800001,.15800001,56
.0070000002,.0070000002,56
.15800001,.15800001,56
.037999999,.037999999,56
.133,.133,56
.19400001,.19400001,56
.001,.001,56
.013,.013,56
.15800001,.15800001,56
.0070000002,.0070000002,56
.0070000002,.0070000002,56
.013,.013,56
.063000001,.063000001,56
.19400001,.19400001,56
.23999999,.23999999,56
.0070000002,.0070000002,56
.063000001,.063000001,56
.23999999,.23999999,56
.23999999,.23999999,56
.23999999,.23999999,56
.037999999,.037999999,56
.013,.013,56
.15800001,.15800001,56
.013,.013,56
.001,.001,56
.063000001,.063000001,56
.001,.001,56
.037999999,.037999999,56
.19400001,.19400001,56
.15800001,.15800001,56
.15800001,.15800001,56
.34799999,.34799999,57
0,0,57
.30599999,.30599999,57
.046,.046,57
0,0,57
0,0,57
.48899999,.48899999,57
0,0,57
.149,.149,57
.096000001,.096000001,57
0,0,57
.33899999,.33899999,57
.096000001,.096000001,57
.43099999,.43099999,57
0,0,57
0,0,57
0,0,57
0,0,57
.20900001,.20900001,57
.30399999,.30399999,57
.046,.046,57
0,0,57
.405,.405,57
.41100001,.41100001,57
.02,.02,58
.029999999,.029999999,58
.37400001,.37400001,58
.76899999,.76899999,58
0,0,58
.58700001,.58700001,58
.064999998,.064999998,58
.02,.02,58
.014,.014,58
.193,.193,58
.727,.727,58
.003,.003,58
.003,.003,58
.003,.003,58
.0049999999,.0049999999,58
.0049999999,.0049999999,58
.49399999,.49399999,58
.029999999,.029999999,58
.37400001,.37400001,58
.003,.003,58
.02,.02,58
.79500002,.79500002,58
.182,.182,58
1,1,58
.53299999,.53299999,58
0,0,58
.064999998,.064999998,58
.014,.014,58
.78600001,.78600001,58
.064999998,.064999998,58
.0049999999,.0049999999,58
.149,.149,58
.78600001,.78600001,58
.0049999999,.0049999999,58
.029999999,.029999999,58
.53299999,.53299999,58
.014,.014,58
.37400001,.37400001,58
.76899999,.76899999,58
.64700001,.64700001,58
.0020000001,.0020000001,58
.76899999,.76899999,58
1,1,58
.02,.02,58
.182,.182,58
.76899999,.76899999,58
.78600001,.78600001,58
.003,.003,58
.0049999999,.0049999999,58
.79500002,.79500002,58
.53299999,.53299999,58
.58700001,.58700001,58
.69099998,.69099998,58
.727,.727,58
0,0,58
.014,.014,58
.0049999999,.0049999999,58
.69099998,.69099998,58
.029999999,.029999999,58
.0020000001,.0020000001,58
.71600002,.71600002,58
.37400001,.37400001,58
0,0,58
.0020000001,.0020000001,58
0,0,58
.182,.182,58
.193,.193,58
.64700001,.64700001,58
.182,.182,58
.149,.149,58
.58700001,.58700001,58
.69099998,.69099998,58
.149,.149,58
.0020000001,.0020000001,58
1,1,58
.003,.003,58
.149,.149,58
.76899999,.76899999,58
.49399999,.49399999,58
.71600002,.71600002,58
.064999998,.064999998,58
.78600001,.78600001,58
.0049999999,.0049999999,58
.003,.003,58
.014,.014,58
.193,.193,58
.0020000001,.0020000001,58
.064999998,.064999998,58
.003,.003,58
.58700001,.58700001,58
.182,.182,58
.49399999,.49399999,58
1,1,58
.64700001,.64700001,58
.029999999,.029999999,58
.64700001,.64700001,58
.149,.149,58
.02,.02,58
.71600002,.71600002,58
.69099998,.69099998,58
.014,.014,58
.58700001,.58700001,58
.02,.02,58
.182,.182,58
.71600002,.71600002,58
.182,.182,58
.149,.149,58
0,0,58
.0020000001,.0020000001,58
.37400001,.37400001,58
.003,.003,58
.49399999,.49399999,58
.0049999999,.0049999999,58
.0020000001,.0020000001,58
.003,.003,58
.003,.003,58
.0049999999,.0049999999,58
.0020000001,.0020000001,58
0,0,58
.193,.193,58
.0049999999,.0049999999,58
.79500002,.79500002,58
.727,.727,58
.79500002,.79500002,58
.0049999999,.0049999999,58
.79500002,.79500002,58
.37400001,.37400001,58
.003,.003,58
0,0,58
.003,.003,58
.69099998,.69099998,58
.79500002,.79500002,58
0,0,58
.64700001,.64700001,58
.003,.003,58
.64700001,.64700001,58
.727,.727,58
.193,.193,58
.0020000001,.0020000001,58
.69099998,.69099998,58
.58700001,.58700001,58
0,0,58
.49399999,.49399999,58
.0049999999,.0049999999,58
.064999998,.064999998,58
0,0,58
.727,.727,58
.003,.003,58
.79500002,.79500002,58
.0020000001,.0020000001,58
.0020000001,.0020000001,58
.003,.003,58
.193,.193,58
.0049999999,.0049999999,58
.78600001,.78600001,58
.58700001,.58700001,58
.182,.182,58
.0020000001,.0020000001,58
0,0,58
.149,.149,58
.0049999999,.0049999999,58
.0049999999,.0049999999,58
.014,.014,58
0,0,58
.003,.003,58
.49399999,.49399999,58
.064999998,.064999998,58
0,0,58
.003,.003,58
.71600002,.71600002,58
.0020000001,.0020000001,58
.029999999,.029999999,58
.014,.014,58
0,0,58
.79500002,.79500002,58
.064999998,.064999998,58
.02,.02,58
1,1,58
.0020000001,.0020000001,58
.0020000001,.0020000001,58
.53299999,.53299999,58
.37400001,.37400001,58
.53299999,.53299999,58
.37400001,.37400001,58
.727,.727,58
.71600002,.71600002,58
.64700001,.64700001,58
.49399999,.49399999,58
.58700001,.58700001,58
.003,.003,58
.69099998,.69099998,58
.193,.193,58
.003,.003,58
.0049999999,.0049999999,58
.64700001,.64700001,58
.003,.003,58
.76899999,.76899999,58
.53299999,.53299999,58
.53299999,.53299999,58
.53299999,.53299999,58
.193,.193,58
1,1,58
.003,.003,58
0,0,58
.0020000001,.0020000001,58
1,1,58
.76899999,.76899999,58
1,1,58
.69099998,.69099998,58
.71600002,.71600002,58
.003,.003,58
.49399999,.49399999,58
.149,.149,58
.78600001,.78600001,58
.727,.727,58
.029999999,.029999999,58
.71600002,.71600002,58
.02,.02,58
.78600001,.78600001,58
.727,.727,58
.76899999,.76899999,58
.78600001,.78600001,58
.003,.003,58
.029999999,.029999999,58
.048,.048,59
.27599999,.27599999,59
.001,.001,59
0,0,59
.021,.021,59
0,0,59
.87800002,.87800002,59
.017000001,.017000001,59
0,0,59
.26100001,.26100001,59
.0060000001,.0060000001,59
0,0,59
.001,.001,59
.551,.551,59
.43200001,.43200001,59
0,0,59
0,0,59
.1,.1,59
0,0,59
0,0,59
.92900002,.92900002,59
.027000001,.027000001,59
.78299999,.78299999,59
.048,.048,59
.68099999,.68099999,59
.056000002,.056000002,59
.296,.296,59
.22400001,.22400001,59
.243,.243,59
0,0,59
.0020000001,.0020000001,59
.91000003,.91000003,59
.0040000002,.0040000002,59
.39399999,.39399999,59
.0020000001,.0020000001,59
.60799998,.60799998,59
.064999998,.064999998,59
.024,.024,59
0,0,59
.077,.077,59
.090000004,.090000004,59
0,0,59
0,0,59
0,0,59
.088,.088,59
0,0,59
.34,.34,59
.248,.248,59
.56800002,.56800002,59
.435,.435,60
.435,.435,60
.87900001,.87900001,60
.72399998,.72399998,60
.182,.182,60
.87900001,.87900001,60
.27700001,.27700001,60
.97000003,.97000003,60
.72399998,.72399998,60
.182,.182,60
.97000003,.97000003,60
.27700001,.27700001,60
.017000001,.017000001,60
.090999998,.090999998,60
.27700001,.27700001,60
.017000001,.017000001,60
.090999998,.090999998,60
.435,.435,60
.090999998,.090999998,60
.87900001,.87900001,60
.72399998,.72399998,60
.97000003,.97000003,60
.017000001,.017000001,60
.182,.182,60
.050999999,.050999999,61
.15899999,.15899999,61
.123,.123,61
.123,.123,61
.123,.123,61
.15899999,.15899999,61
.106,.106,61
.050999999,.050999999,61
.050999999,.050999999,61
.123,.123,61
.177,.177,61
.141,.141,61
.141,.141,61
.141,.141,61
.117,.117,61
.141,.141,61
.36899999,.36899999,61
.106,.106,61
.15899999,.15899999,61
.021,.021,61
.117,.117,61
.021,.021,61
.36899999,.36899999,61
.177,.177,61
.106,.106,61
.123,.123,61
.36899999,.36899999,61
.106,.106,61
.15899999,.15899999,61
.36899999,.36899999,61
.021,.021,61
.123,.123,61
.106,.106,61
.117,.117,61
.117,.117,61
.141,.141,61
.15899999,.15899999,61
.050999999,.050999999,61
.177,.177,61
.021,.021,61
.106,.106,61
.117,.117,61
.141,.141,61
.021,.021,61
.15899999,.15899999,61
.117,.117,61
.050999999,.050999999,61
.177,.177,61
.177,.177,61
.36899999,.36899999,61
.050999999,.050999999,61
.36899999,.36899999,61
.021,.021,61
.177,.177,61
0,0,62
0,0,62
.0060000001,.0060000001,62
0,0,62
.028999999,.028999999,62
.76099998,.76099998,62
.85600001,.85600001,62
.125,.125,62
.18799999,.18799999,62
.76599997,.76599997,62
.30500001,.30500001,62
.041999999,.041999999,62
.18799999,.18799999,62
.16,.16,62
.52499998,.52499998,62
.028000001,.028000001,62
.76099998,.76099998,62
.92199999,.92199999,62
.012,.012,62
.001,.001,62
.003,.003,62
.76999998,.76999998,62
.125,.125,62
.012,.012,62
.82800001,.82800001,62
.57099998,.57099998,62
0,0,62
.32100001,.32100001,62
.56400001,.56400001,62
.048,.048,62
.0070000002,.0070000002,62
.68800002,.68800002,62
.16,.16,62
.016000001,.016000001,62
.57099998,.57099998,62
0,0,62
.13699999,.13699999,62
.001,.001,62
.0049999999,.0049999999,62
.071000002,.071000002,62
.884,.884,62
.018999999,.018999999,62
.061000001,.061000001,62
.52499998,.52499998,62
.127,.127,62
0,0,62
.013,.013,62
.048,.048,62
.0089999996,.0089999996,62
.028999999,.028999999,62
0,0,62
.0020000001,.0020000001,62
.0089999996,.0089999996,62
.0020000001,.0020000001,62
0,0,62
.071000002,.071000002,62
.0049999999,.0049999999,62
.113,.113,62
.02,.02,62
.033,.033,62
.001,.001,62
.001,.001,62
.13699999,.13699999,62
.001,.001,62
.76099998,.76099998,62
.113,.113,62
.037,.037,62
.56400001,.56400001,62
.103,.103,62
.018999999,.018999999,62
.30500001,.30500001,62
.68800002,.68800002,62
.31600001,.31600001,62
.001,.001,62
.0020000001,.0020000001,62
.003,.003,62
.76999998,.76999998,62
.76599997,.76599997,62
.037,.037,62
.0070000002,.0070000002,62
0,0,62
.98199999,.98199999,62
.018999999,.018999999,62
.31600001,.31600001,62
.80800003,.80800003,62
.071000002,.071000002,62
.003,.003,62
.0060000001,.0060000001,62
.125,.125,62
0,0,63
.011,.011,63
.50599998,.50599998,63
.02,.02,63
.0089999996,.0089999996,63
.027000001,.027000001,63
.011,.011,63
.75400001,.75400001,63
.70499998,.70499998,63
.38800001,.38800001,63
.0040000002,.0040000002,63
.25999999,.25999999,63
.0040000002,.0040000002,63
.028000001,.028000001,63
.046999998,.046999998,63
0,0,63
.003,.003,63
.011,.011,63
.78600001,.78600001,63
.86799997,.86799997,63
.014,.014,63
.028000001,.028000001,63
.79500002,.79500002,63
.51599997,.51599997,63
.046999998,.046999998,63
0,0,63
.484,.484,63
.435,.435,63
.027000001,.027000001,63
.25099999,.25099999,63
.0040000002,.0040000002,63
.329,.329,63
.013,.013,63
.022,.022,63
.013,.013,63
.16500001,.16500001,63
.0060000001,.0060000001,63
.89600003,.89600003,63
.022,.022,63
.0040000002,.0040000002,63
0,0,63
.82700002,.82700002,63
.42899999,.42899999,63
.028000001,.028000001,63
.022,.022,63
.014,.014,63
.829,.829,63
.602,.602,63
.354,.354,63
.0040000002,.0040000002,63
.028999999,.028999999,63
.58700001,.58700001,63
.412,.412,63
.035,.035,63
.013,.013,63
0,0,63
.098999999,.098999999,63
0,0,63
.003,.003,63
.38,.38,63
.0040000002,.0040000002,63
.0080000004,.0080000004,63
.86799997,.86799997,63
.34299999,.34299999,63
.024,.024,63
.19599999,.19599999,63
0,0,63
0,0,63
.223,.223,63
.015,.015,63
.602,.602,63
0,0,63
.88,.88,63
.79500002,.79500002,63
.0060000001,.0060000001,63
.44400001,.44400001,63
0,0,63
.829,.829,63
.093000002,.093000002,63
.25099999,.25099999,63
.27900001,.27900001,63
.57700002,.57700002,63
.57700002,.57700002,63
.51599997,.51599997,63
.42899999,.42899999,63
.75400001,.75400001,63
.88599998,.88599998,63
0,0,63
.412,.412,63
.011,.011,63
.58700001,.58700001,63
.39899999,.39899999,63
.001,.001,63
.89600003,.89600003,63
.19599999,.19599999,63
.001,.001,63
.001,.001,63
.55199999,.55199999,63
.223,.223,63
.079999998,.079999998,63
.046999998,.046999998,63
.027000001,.027000001,63
.0040000002,.0040000002,63
0,0,63
.028000001,.028000001,63
.88599998,.88599998,63
.86699998,.86699998,63
.42199999,.42199999,63
.12800001,.12800001,63
.02,.02,63
.41999999,.41999999,63
.022,.022,63
.013,.013,63
.0040000002,.0040000002,63
.377,.377,63
.0060000001,.0060000001,63
.098999999,.098999999,63
.78600001,.78600001,63
.25999999,.25999999,63
.079999998,.079999998,63
.011,.011,63
.011,.011,63
.0040000002,.0040000002,63
.0060000001,.0060000001,63
.041999999,.041999999,63
.484,.484,63
.027000001,.027000001,63
0,0,63
.70499998,.70499998,63
.071000002,.071000002,63
.98199999,.98199999,63
.41999999,.41999999,63
.017000001,.017000001,63
.098999999,.098999999,63
.85299999,.85299999,63
.088,.088,63
.354,.354,63
.018999999,.018999999,63
.602,.602,63
.079999998,.079999998,63
.85299999,.85299999,63
.018999999,.018999999,63
.19599999,.19599999,63
.028999999,.028999999,63
.017999999,.017999999,63
.023,.023,63
.38800001,.38800001,63
.377,.377,63
.017999999,.017999999,63
.041999999,.041999999,63
.192,.192,63
.435,.435,63
.024,.024,63
.15800001,.15800001,63
.071000002,.071000002,63
.015,.015,63
.329,.329,63
.56400001,.56400001,63
.66600001,.66600001,63
.0089999996,.0089999996,63
.0040000002,.0040000002,63
.079999998,.079999998,63
0,0,63
.18700001,.18700001,63
.017999999,.017999999,63
.88099998,.88099998,63
.86799997,.86799997,63
.011,.011,63
.0040000002,.0040000002,63
.74299997,.74299997,63
.602,.602,63
.56400001,.56400001,63
.025,.025,63
0,0,63
.105,.105,63
.55199999,.55199999,63
.027000001,.027000001,63
.35100001,.35100001,63
.44400001,.44400001,63
0,0,63
0,0,63
.017000001,.017000001,63
.025,.025,63
0,0,63
0,0,63
.025,.025,63
.003,.003,63
.88099998,.88099998,63
.028000001,.028000001,63
.041999999,.041999999,63
.079999998,.079999998,63
.098999999,.098999999,63
.001,.001,63
.19599999,.19599999,63
.74299997,.74299997,63
.35100001,.35100001,63
.28,.28,63
.25400001,.25400001,63
.003,.003,63
.046999998,.046999998,63
.47499999,.47499999,63
.098999999,.098999999,63
.86799997,.86799997,63
.50599998,.50599998,63
.86699998,.86699998,63
.192,.192,63
.088,.088,63
.27900001,.27900001,63
.0080000004,.0080000004,63
.0060000001,.0060000001,63
.028000001,.028000001,63
.37400001,.37400001,63
.003,.003,63
.0089999996,.0089999996,63
.81999999,.81999999,63
.018999999,.018999999,63
.66600001,.66600001,63
.0080000004,.0080000004,63
.028000001,.028000001,63
.39899999,.39899999,63
.079999998,.079999998,63
.0040000002,.0040000002,63
.001,.001,63
.28,.28,63
.223,.223,63
.013,.013,63
0,0,63
.86799997,.86799997,63
.079999998,.079999998,63
.16500001,.16500001,63
0,0,63
.018999999,.018999999,63
.041999999,.041999999,63
.82700002,.82700002,63
.027000001,.027000001,63
.013,.013,63
.011,.011,63
.81999999,.81999999,63
.0040000002,.0040000002,63
.011,.011,63
.011,.011,63
.017999999,.017999999,63
0,0,63
.011,.011,63
.079999998,.079999998,63
0,0,63
.098999999,.098999999,63
.0080000004,.0080000004,63
.177,.177,63
.011,.011,63
.023,.023,63
.025,.025,63
.035,.035,63
.18700001,.18700001,63
.15800001,.15800001,63
0,0,63
.47499999,.47499999,63
.38,.38,63
.19599999,.19599999,63
0,0,63
.093000002,.093000002,63
.003,.003,63
.25400001,.25400001,63
0,0,63
.37400001,.37400001,63
.34299999,.34299999,63
0,0,63
.12800001,.12800001,63
.003,.003,63
.42199999,.42199999,63
.105,.105,63
.98199999,.98199999,63
.098999999,.098999999,63
.19599999,.19599999,63
.88,.88,63
.039999999,.039999999,63
.0040000002,.0040000002,63
.001,.001,63
0,0,63
.177,.177,63
.039999999,.039999999,63
.011,.011,63
.017999999,.017999999,63
.011,.011,63
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
.0060000001,.0060000001,64
0,0,65
